"","Study","Site","Pre_Date","Post_Date","Subsample","Treatment","Cage","FishID","Tag","Pre_FL_mm","Post_FL_mm","Lab_FL_mm","Pre_Weight_g","Post_Weight_g","Lab_Weight_g","Pre_CF","Post_CF","Lab_CF","Lab_LiverWeight_g","Lab_HSI","Glycogen","Post_CTM","CTM_Recovered","Comments"
"1720","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","5","2022_FDS_S3C5N4","Clipped",NA,61,NA,NA,1.88,NA,NA,0.828263158590366,NA,NA,NA,NA,NA,NA,NA
"1721","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","5","2022_FDS_S3C5N5","Clipped",NA,61,NA,NA,1.82,NA,NA,0.801829227997057,NA,NA,NA,NA,NA,NA,NA
"1722","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","5","2022_FDS_S3C5N6","Clipped",NA,66,NA,NA,2.23,NA,NA,0.77566296574561,NA,NA,NA,NA,NA,NA,NA
"1723","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","5","2022_FDS_S3C5N7","Clipped",NA,68,NA,NA,2.58,NA,NA,0.820527172806839,NA,NA,NA,NA,NA,NA,NA
"1724","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","5","2022_FDS_S3C5N8","Clipped",NA,64,NA,NA,2.18,NA,NA,0.83160400390625,NA,NA,NA,NA,NA,NA,NA
"1725","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","6","2022_FDS_S3C6N1","Clipped",NA,52,NA,NA,0.95,NA,NA,0.675637232589895,NA,NA,NA,NA,NA,NA,NA
"1726","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","6","2022_FDS_S3C6N2","Clipped",NA,61,NA,NA,1.38,NA,NA,0.60798040364612,NA,NA,NA,NA,NA,NA,NA
"1727","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","6","2022_FDS_S3C6N6","Clipped",NA,52,NA,NA,0.82,NA,NA,0.58318161128812,NA,NA,NA,NA,NA,NA,NA
"1728","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","6","2022_FDS_S3C6N7","Clipped",NA,52,NA,NA,0.97,NA,NA,0.68986117432863,NA,NA,NA,NA,NA,NA,NA
"1729","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","6","2022_FDS_S3C6N8","Clipped",NA,49,NA,NA,0.76,NA,NA,0.64598934117587,NA,NA,NA,NA,NA,NA,NA
"1730","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N1","Clipped",NA,63,NA,NA,1.45,NA,NA,0.579890980495667,NA,NA,NA,NA,NA,NA,NA
"1731","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N2","Clipped",NA,68,NA,NA,1.98,NA,NA,0.629706900061062,NA,NA,NA,NA,NA,NA,NA
"1732","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N4","Clipped",NA,75,NA,NA,3.51,NA,NA,0.832,NA,NA,NA,NA,NA,NA,NA
"1733","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N5","Clipped",NA,57,NA,NA,1.48,NA,NA,0.799166275183187,NA,NA,NA,NA,NA,NA,NA
"1734","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N6","Clipped",NA,42,NA,NA,1.04,NA,NA,1.40373609761365,NA,NA,NA,NA,NA,NA,NA
"1735","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N7","Clipped",NA,77,NA,NA,3.22,NA,NA,0.705315935540257,NA,NA,NA,NA,NA,NA,NA
"1736","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N8","Clipped",NA,68,NA,NA,2.79,NA,NA,0.887314268267861,NA,NA,NA,NA,NA,NA,NA
"1737","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Dry","7","2022_FDS_S3C7N9","Clipped",NA,58,NA,NA,1.48,NA,NA,0.758538685472959,NA,NA,NA,NA,NA,NA,NA
"1738","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","8","2022_FDS_S3C8N1","Clipped",NA,67,NA,NA,2.03,NA,NA,0.674950043722133,NA,NA,NA,NA,NA,NA,NA
"1739","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","8","2022_FDS_S3C8N2","Clipped",NA,58,NA,NA,1.21,NA,NA,0.620156627988027,NA,NA,NA,NA,NA,NA,NA
"1740","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","8","2022_FDS_S3C8N6","Clipped",NA,73,NA,NA,3.57,NA,NA,0.917697684162903,NA,NA,NA,NA,NA,NA,"Stomach may have ripped, jarred it up immediately"
"1741","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","8","2022_FDS_S3C8N7","Clipped",NA,61,NA,NA,1.54,NA,NA,0.678470885228279,NA,NA,NA,NA,NA,NA,NA
"1742","Feeding Study","Rio Vista",NA,"2022-02-22",NA,"Live","8","2022_FDS_S3C8N8","Clipped",NA,60,NA,NA,1.68,NA,NA,0.777777777777778,NA,NA,NA,NA,NA,NA,NA
"1743","Feeding Study","FCCL",NA,"2022-03-01",NA,"Dry","Control","2022_FDS_S4CDN3","Clipped",NA,58,NA,NA,1.82,NA,NA,0.932797572676206,NA,NA,NA,NA,NA,NA,NA
"1744","Feeding Study","FCCL",NA,"2022-03-01",NA,"Dry","Control","2022_FDS_S4CDN5","Clipped",NA,64,NA,NA,2.52,NA,NA,0.9613037109375,NA,NA,NA,NA,NA,NA,"Fat: 4+"
"1745","Feeding Study","FCCL",NA,"2022-03-01",NA,"Dry","Control","2022_FDS_S4CDN7","Clipped",NA,65,NA,NA,2.33,NA,NA,0.848429676832044,NA,NA,NA,NA,NA,NA,NA
"1746","Feeding Study","FCCL",NA,"2022-03-01",NA,"Live","Control","2022_FDS_S4CLN1","Clipped",NA,70,NA,NA,3.05,NA,NA,0.889212827988338,NA,NA,NA,NA,NA,NA,"Fat: 4+"
"1747","Feeding Study","FCCL",NA,"2022-03-01",NA,"Live","Control","2022_FDS_S4CLN2","Clipped",NA,67,NA,NA,2.68,NA,NA,0.891067052795723,NA,NA,NA,NA,NA,NA,NA
"1748","Feeding Study","FCCL",NA,"2022-03-01",NA,"Live","Control","2022_FDS_S4CLN3","Clipped",NA,62,NA,NA,2.04,NA,NA,0.855963210365547,NA,NA,NA,NA,NA,NA,NA
"1749","Feeding Study","FCCL",NA,"2022-03-01",NA,"Live","Control","2022_FDS_S4CLN7","Clipped",NA,64,NA,NA,2.36,NA,NA,0.9002685546875,NA,NA,NA,NA,NA,NA,NA
"1750","Feeding Study","FCCL",NA,"2022-03-01",NA,"Live","Control","2022_FDS_S4CLN9","Clipped",NA,58,NA,NA,1.81,NA,NA,0.927672311287875,NA,NA,NA,NA,NA,NA,NA
"1751","Feeding Study","FCCL",NA,"2022-03-01",NA,"Live","Control","2022_FDS_S4CLN10","Clipped",NA,60,NA,NA,1.9,NA,NA,0.87962962962963,NA,NA,NA,NA,NA,NA,NA
"1752","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","1","2022_FDS_S4C1N2","Clipped",NA,65,NA,NA,2.09,NA,NA,0.761037778789258,NA,NA,NA,NA,NA,NA,NA
"1753","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","1","2022_FDS_S4C1N3","Clipped",NA,77,NA,NA,3.56,NA,NA,0.779790288982396,NA,NA,NA,NA,NA,NA,NA
"1754","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","1","2022_FDS_S4C1N5","Clipped",NA,55,NA,NA,1.07,NA,NA,0.643125469571751,NA,NA,NA,NA,NA,NA,NA
"1755","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","1","2022_FDS_S4C1N8","Clipped",NA,59,NA,NA,1.6,NA,NA,0.779047517029492,NA,NA,NA,NA,NA,NA,NA
"1756","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","1","2022_FDS_S4C1N9","Clipped",NA,57,NA,NA,1.54,NA,NA,0.831564907960884,NA,NA,NA,NA,NA,NA,NA
"1757","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","2","2022_FDS_S4C2N1","Clipped",NA,69,NA,NA,2.67,NA,NA,0.812763120645096,NA,NA,NA,NA,NA,NA,NA
"1758","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","2","2022_FDS_S4C2N2","Clipped",NA,52,NA,NA,1,NA,NA,0.711197086936732,NA,NA,NA,NA,NA,NA,NA
"1759","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","2","2022_FDS_S4C2N4","Clipped",NA,63,NA,NA,1.69,NA,NA,0.675872935888053,NA,NA,NA,NA,NA,NA,NA
"1760","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","2","2022_FDS_S4C2N5","Clipped",NA,60,NA,NA,1.49,NA,NA,0.689814814814815,NA,NA,NA,NA,NA,NA,NA
"1761","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","2","2022_FDS_S4C2N7","Clipped",NA,65,NA,NA,2.26,NA,NA,0.822940373236231,NA,NA,NA,NA,NA,NA,NA
"1762","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","2","2022_FDS_S4C2N8","Clipped",NA,55,NA,NA,1.07,NA,NA,0.643125469571751,NA,NA,NA,NA,NA,NA,NA
"1763","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","3","2022_FDS_S4C3N2","Clipped",NA,61,NA,NA,1.55,NA,NA,0.682876540327164,NA,NA,NA,NA,NA,NA,NA
"1764","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","3","2022_FDS_S4C3N3","Clipped",NA,59,NA,NA,1.57,NA,NA,0.764440376085189,NA,NA,NA,NA,NA,NA,NA
"1765","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","3","2022_FDS_S4C3N5","Clipped",NA,70,NA,NA,2.3,NA,NA,0.670553935860058,NA,NA,NA,NA,NA,NA,NA
"1766","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","3","2022_FDS_S4C3N7","Clipped",NA,74,NA,NA,2.82,NA,NA,0.695911397153179,NA,NA,NA,NA,NA,NA,NA
"1767","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","3","2022_FDS_S4C3N8","Clipped",NA,61,NA,NA,1.93,NA,NA,0.850291434084791,NA,NA,NA,NA,NA,NA,NA
"1768","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","3","2022_FDS_S4C3N9","Clipped",NA,67,NA,NA,2.25,NA,NA,0.748097339100887,NA,NA,NA,NA,NA,NA,NA
"1769","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","4","2022_FDS_S4C4N1","Clipped",NA,67,NA,NA,2.07,NA,NA,0.688249551972816,NA,NA,NA,NA,NA,NA,NA
"1770","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","4","2022_FDS_S4C4N2","Clipped",NA,67,NA,NA,2.08,NA,NA,0.691574429035486,NA,NA,NA,NA,NA,NA,NA
"1771","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","4","2022_FDS_S4C4N3","Clipped",NA,58,NA,NA,1.33,NA,NA,0.681659764647997,NA,NA,NA,NA,NA,NA,NA
"1772","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","4","2022_FDS_S4C4N6","Clipped",NA,70,NA,NA,2.59,NA,NA,0.755102040816326,NA,NA,NA,NA,NA,NA,"Male very slightly expressed"
"1773","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","4","2022_FDS_S4C4N7","Clipped",NA,57,NA,NA,1.3,NA,NA,0.701970376850097,NA,NA,NA,NA,NA,NA,NA
"1774","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","4","2022_FDS_S4C4N10","Clipped",NA,52,NA,NA,1.07,NA,NA,0.760980883022303,NA,NA,NA,NA,NA,NA,NA
"1775","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","5","2022_FDS_S4C5N1","Clipped",NA,68,NA,NA,2.49,NA,NA,0.791904131894972,NA,NA,NA,NA,NA,NA,NA
"1776","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","5","2022_FDS_S4C5N2","Clipped",NA,67,NA,NA,2.26,NA,NA,0.751422216163557,NA,NA,NA,NA,NA,NA,NA
"1777","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","5","2022_FDS_S4C5N3","Clipped",NA,67,NA,NA,2.21,NA,NA,0.734797830850204,NA,NA,NA,NA,NA,NA,NA
"1778","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","5","2022_FDS_S4C5N4","Clipped",NA,70,NA,NA,2.94,NA,NA,0.857142857142857,NA,NA,NA,NA,NA,NA,NA
"1779","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","5","2022_FDS_S4C5N5","Clipped",NA,60,NA,NA,1.52,NA,NA,0.703703703703704,NA,NA,NA,NA,NA,NA,NA
"1780","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","5","2022_FDS_S4C5N9","Clipped",NA,52,NA,NA,0.86,NA,NA,0.611629494765589,NA,NA,NA,NA,NA,NA,NA
"1781","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","6","2022_FDS_S4C6N5","Clipped",NA,64,NA,NA,1.96,NA,NA,0.7476806640625,NA,NA,NA,NA,NA,NA,NA
"1782","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","6","2022_FDS_S4C6N8","Clipped",NA,72,NA,NA,3.12,NA,NA,0.835905349794238,NA,NA,NA,NA,NA,NA,NA
"1783","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","6","2022_FDS_S4C6N9","Clipped",NA,56,NA,NA,1.16,NA,NA,0.660532069970845,NA,NA,NA,NA,NA,NA,NA
"1784","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","7","2022_FDS_S4C7N3","Clipped",NA,68,NA,NA,2.5,NA,NA,0.795084469774069,NA,NA,NA,NA,NA,NA,NA
"1785","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Dry","7","2022_FDS_S4C7N4","Clipped",NA,70,NA,NA,2.83,NA,NA,0.825072886297376,NA,NA,NA,NA,NA,NA,NA
"1786","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N3","Clipped",NA,46,NA,NA,0.61,NA,NA,0.626695159036738,NA,NA,NA,NA,NA,NA,NA
"1787","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N4","Clipped",NA,69,NA,NA,2.36,NA,NA,0.71839736506458,NA,NA,NA,NA,NA,NA,NA
"1788","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N5","Clipped",NA,73,NA,NA,3.29,NA,NA,0.84572139520895,NA,NA,NA,NA,NA,NA,NA
"1789","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N6","Clipped",NA,52,NA,NA,0.77,NA,NA,0.547621756941284,NA,NA,NA,NA,NA,NA,NA
"1790","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N7","Clipped",NA,54,NA,NA,1.02,NA,NA,0.647767108672458,NA,NA,NA,NA,NA,NA,"Stomach ripped during dissection, didn't send to WET lab"
"1791","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N8","Clipped",NA,54,NA,NA,0.99,NA,NA,0.628715134887974,NA,NA,NA,NA,NA,NA,NA
"1792","Feeding Study","Rio Vista",NA,"2022-03-01",NA,"Live","8","2022_FDS_S4C8N10","Clipped",NA,58,NA,NA,1.36,NA,NA,0.697035548812989,NA,NA,NA,NA,NA,NA,NA
"1793","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN3","Clipped",NA,74,NA,NA,3.33,NA,NA,0.821767713659606,NA,NA,NA,NA,NA,NA,NA
"1794","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN4","Clipped",NA,60,NA,NA,2.1,NA,NA,0.972222222222222,NA,NA,NA,NA,NA,NA,NA
"1795","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN5","Clipped",NA,65,NA,NA,2.87,NA,NA,1.04506144742831,NA,NA,NA,NA,NA,NA,NA
"1796","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN7","Clipped",NA,59,NA,NA,1.75,NA,NA,0.852083221751006,NA,NA,NA,NA,NA,NA,NA
"1797","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN8","Clipped",NA,67,NA,NA,2.38,NA,NA,0.791320740915605,NA,NA,NA,NA,NA,NA,NA
"1798","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN9","Clipped",NA,65,NA,NA,2.79,NA,NA,1.01593081474738,NA,NA,NA,NA,NA,NA,NA
"1799","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN10","Clipped",NA,78,NA,NA,4.1,NA,NA,0.863972757463881,NA,NA,NA,NA,NA,NA,NA
"1800","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN12","Clipped",NA,67,NA,NA,2.67,NA,NA,0.887742175733052,NA,NA,NA,NA,NA,NA,NA
"1801","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN16","Clipped",NA,59,NA,NA,1.89,NA,NA,0.920249879491087,NA,NA,NA,NA,NA,NA,"Stomach ripped during dissection, didn't send to WET lab"
"1802","Feeding Study","FCCL",NA,"2022-03-09",NA,"Live","Control","2022_FDS_S5CLN17","Clipped",NA,64,NA,NA,2.57,NA,NA,0.980377197265625,NA,NA,NA,NA,NA,NA,NA
"1803","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN3","Clipped",NA,65,NA,NA,2.26,NA,NA,0.822940373236231,NA,NA,NA,NA,NA,NA,NA
"1804","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN4","Clipped",NA,66,NA,NA,2.57,NA,NA,0.89392548070234,NA,NA,NA,NA,NA,NA,NA
"1805","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN5","Clipped",NA,63,NA,NA,1.91,NA,NA,0.76385639499774,NA,NA,NA,NA,NA,NA,NA
"1806","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN9","Clipped",NA,64,NA,NA,2.27,NA,NA,0.865936279296875,NA,NA,NA,NA,NA,NA,NA
"1807","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN11","Clipped",NA,62,NA,NA,1.99,NA,NA,0.834983719915411,NA,NA,NA,NA,NA,NA,NA
"1808","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN12","Clipped",NA,80,NA,NA,4.52,NA,NA,0.8828125,NA,NA,NA,NA,NA,NA,NA
"1809","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN14","Clipped",NA,66,NA,NA,2.66,NA,NA,0.925230264073239,NA,NA,NA,NA,NA,NA,NA
"1810","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN15","Clipped",NA,62,NA,NA,2.01,NA,NA,0.843375516095465,NA,NA,NA,NA,NA,NA,NA
"1811","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN16","Clipped",NA,65,NA,NA,2.8,NA,NA,1.0195721438325,NA,NA,NA,NA,NA,NA,NA
"1812","Feeding Study","FCCL",NA,"2022-03-09",NA,"Dry","Control","2022_FDS_S5CDN17","Clipped",NA,75,NA,NA,3.6,NA,NA,0.853333333333333,NA,NA,NA,NA,NA,NA,NA
"1813","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N4","Clipped",NA,70,NA,NA,2.9,NA,NA,0.845481049562682,NA,NA,NA,NA,NA,NA,NA
"1814","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N6","Clipped",NA,67,NA,NA,1.97,NA,NA,0.65500078134611,NA,NA,NA,NA,NA,NA,NA
"1815","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N7","Clipped",NA,56,NA,NA,1.32,NA,NA,0.751639941690962,NA,NA,NA,NA,NA,NA,NA
"1816","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N10","Clipped",NA,63,NA,NA,1.87,NA,NA,0.747859402432343,NA,NA,NA,NA,NA,NA,NA
"1817","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N11","Clipped",NA,50,NA,NA,0.99,NA,NA,0.792,NA,NA,NA,NA,NA,NA,NA
"1818","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N13","Clipped",NA,62,NA,NA,1.76,NA,NA,0.738478063844785,NA,NA,NA,NA,NA,NA,NA
"1819","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N14","Clipped",NA,73,NA,NA,3.49,NA,NA,0.897133030176059,NA,NA,NA,NA,NA,NA,NA
"1820","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N15","Clipped",NA,69,NA,NA,2.52,NA,NA,0.767102271170653,NA,NA,NA,NA,NA,NA,NA
"1821","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N16","Clipped",NA,69,NA,NA,2.71,NA,NA,0.824939347171615,NA,NA,NA,NA,NA,NA,NA
"1822","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","1","2022_FDS_S5C1N18","Clipped",NA,67,NA,NA,2.15,NA,NA,0.714848568474181,NA,NA,NA,NA,NA,NA,NA
"1823","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N1","Clipped",NA,62,NA,NA,1.68,NA,NA,0.704910879124568,NA,NA,NA,NA,NA,NA,NA
"1824","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N2","Clipped",NA,63,NA,NA,1.74,NA,NA,0.6958691765948,NA,NA,NA,NA,NA,NA,NA
"1825","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N3","Clipped",NA,55,NA,NA,1.22,NA,NA,0.73328324567994,NA,NA,NA,NA,NA,NA,NA
"1826","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N5","Clipped",NA,55,NA,NA,1.25,NA,NA,0.751314800901578,NA,NA,NA,NA,NA,NA,NA
"1827","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N6","Clipped",NA,61,NA,NA,1.64,NA,NA,0.722527436217128,NA,NA,NA,NA,NA,NA,NA
"1828","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N7","Clipped",NA,63,NA,NA,2.07,NA,NA,0.827844365259331,NA,NA,NA,NA,NA,NA,NA
"1829","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N8","Clipped",NA,75,NA,NA,2.51,NA,NA,0.594962962962963,NA,NA,NA,NA,NA,NA,NA
"1830","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N9","Clipped",NA,67,NA,NA,2.14,NA,NA,0.71152369141151,NA,NA,NA,NA,NA,NA,NA
"1831","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N10","Clipped",NA,59,NA,NA,1.22,NA,NA,0.594023731734987,NA,NA,NA,NA,NA,NA,NA
"1832","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","2","2022_FDS_S5C2N11","Clipped",NA,70,NA,NA,2,NA,NA,0.583090379008746,NA,NA,NA,NA,NA,NA,NA
"1833","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N1","Clipped",NA,80,NA,NA,3.6,NA,NA,0.703125,NA,NA,NA,NA,NA,NA,NA
"1834","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N2","Clipped",NA,64,NA,NA,1.65,NA,NA,0.629425048828125,NA,NA,NA,NA,NA,NA,NA
"1835","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N3","Clipped",NA,56,NA,NA,1.27,NA,NA,0.723168731778426,NA,NA,NA,NA,NA,NA,NA
"1836","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N4","Clipped",NA,61,NA,NA,1.5,NA,NA,0.660848264832739,NA,NA,NA,NA,NA,NA,NA
"1837","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N5","Clipped",NA,71,NA,NA,3.12,NA,NA,0.871725093668538,NA,NA,NA,NA,NA,NA,NA
"1838","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N6","Clipped",NA,66,NA,NA,2.31,NA,NA,0.803489439853076,NA,NA,NA,NA,NA,NA,NA
"1839","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N15","Clipped",NA,66,NA,NA,2.42,NA,NA,0.841750841750841,NA,NA,NA,NA,NA,NA,NA
"1840","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N17","Clipped",NA,57,NA,NA,1.24,NA,NA,0.6695717440724,NA,NA,NA,NA,NA,NA,NA
"1841","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N20","Clipped",NA,60,NA,NA,1.64,NA,NA,0.759259259259259,NA,NA,NA,NA,NA,NA,NA
"1842","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Dry","3","2022_FDS_S5C3N24","Clipped",NA,70,NA,NA,2.71,NA,NA,0.790087463556851,NA,NA,NA,NA,NA,NA,NA
"1843","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","4","2022_FDS_S5C4N8","Clipped",NA,69,NA,NA,1.98,NA,NA,0.602723213062656,NA,NA,NA,NA,NA,NA,NA
"1844","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","4","2022_FDS_S5C4N10","Clipped",NA,58,NA,NA,1.35,NA,NA,0.691910287424658,NA,NA,NA,NA,NA,NA,NA
"1845","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","4","2022_FDS_S5C4N12","Clipped",NA,51,NA,NA,0.93,NA,NA,0.701087816903001,NA,NA,NA,NA,NA,NA,NA
"1846","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","4","2022_FDS_S5C4N13","Clipped",NA,58,NA,NA,1.44,NA,NA,0.738037639919636,NA,NA,NA,NA,NA,NA,NA
"1847","Feeding Study","Rio Vista",NA,"2022-03-09",NA,"Live","4","2022_FDS_S5C4N14","Clipped",NA,56,NA,NA,1.33,NA,NA,0.757334183673469,NA,NA,NA,NA,NA,NA,NA
